rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
83,B07ZR1DXGX,,,,,,,,
84,B0BFQ9RD5B,,,,,,,,
85,B081S1GSXB,,,,,,,,
86,B0078MF1PC,,,,,,,,
87,B004S9WHUU,,,,,,,,
88,B0BBLZ2YBP,,,,,,,,
89,B0996HN6Q9,,,,,,,,
90,B0D1CHC8DY,,,,,,,,
91,B0BPHNZWTL,,,,,,,,
92,B0BRMYHMS5,,,,,,,,
93,B008BDSZFK,,,,,,,,
94,B009S7401Q,,,,,,,,
95,B00MAJQH24,,,,,,,,
96,B07PQSRXR6,,,,,,,,
97,B0BWFR4164,,,,,,,,
98,B06XZNJWZL,,,,,,,,
99,B0CPFX3LWD,,,,,,,,
100,B0DPL4Q2W1,,,,,,,,
